bblid,envSES,envHouseholds,neighborhoodCrime
127797,0.671197702,-0.377745724,
127806,0.644777383,-0.634097175,
127818,-0.869733181,0.919640195,0.359217563
127821,0.66204632,-0.904433881,
127827,0.367213999,-1.247300525,-1.10319541
127839,0.913398012,0.275023184,
127842,-1.513822341,0.46522665,1.511952446
127845,-0.94402655,-1.489346297,
127854,-0.811667443,-1.688439962,-0.809693007
127857,-1.769656074,-0.996819751,-0.270382308
127866,0.778103609,0.30727476,
127881,1.102388276,0.53790064,
127884,0.758585694,1.166641215,
127887,0.979784265,0.674021021,
127893,0.850170875,1.122503071,
127896,-1.16785179,1.044516406,
127899,-1.913541069,2.197391314,-0.260016636
127920,-1.979809769,0.267174832,
127923,0.368158631,-1.033864937,
127926,1.237138851,0.800470851,
127929,0.380200301,0.436126798,
127932,-1.327817953,-0.176703697,0.302938151
127935,0.699331659,0.596604708,
127938,-0.50702154,-0.291856543,
127941,-0.543880045,-0.88050629,0.013230906
127944,0.122751067,-1.819573865,
127947,-1.436688371,0.93220688,-0.448572482
127959,-0.688677154,-0.115517695,-0.815168327
127965,-0.864026853,-1.386360158,0.49936889
127971,0.905768907,0.388565559,
127977,0.85632763,0.143964549,
127983,-1.221044669,1.655569505,
127989,0.647137876,-0.296402265,
127992,-1.734443102,-0.964213926,0.030308699
128001,-1.372498274,0.933720096,-0.033545939
128004,0.682920742,-2.124680804,
128007,-1.197179066,-0.501110912,0.112319786
128016,0.944809262,-0.37860149,
128019,0.861759226,1.480449348,
128022,0.406803116,-0.811649979,
128025,1.307047589,-0.33521225,
128037,-2.259074541,-1.950759545,1.388519384
128043,1.149969043,0.425520938,
128046,0.620653023,-1.64714722,
128052,-1.429844754,1.0315594,
128055,-1.122960319,0.209681973,-0.235304616
128058,-0.201010938,-0.553906439,
128061,-0.731074474,0.63031004,
128073,0.740080771,-0.148892299,
128079,-1.416070967,-1.156280333,-0.83719122
128082,0.56608289,1.350022319,
128085,-0.500460177,-0.323684176,-0.211572073
128103,0.441737737,0.177129338,
128106,-0.696237021,-0.431748167,
128112,-0.360648933,-2.20032618,0.525330755
128115,-0.161138819,-0.917454836,
128118,0.913398012,0.275023184,
128121,-1.105854213,-1.963490942,0.543342488
128124,-0.942400505,1.75060175,
128127,0.56608289,1.350022319,
128136,0.56732981,0.459677562,
128151,0.804477485,-0.623141605,
128154,0.62414837,-0.972418429,
128163,-1.457805021,1.89021977,-0.351072625
128166,-0.119325605,0.285276913,
128169,0.571983607,1.662344906,
128175,-1.480275373,-0.432750355,-0.667851733
128190,0.447413986,-1.509518054,
128208,-1.073066017,0.609519736,-0.823654774
128211,0.239297409,-0.627607863,-0.600462613
128217,0.098586062,-2.249239712,
128229,0.690375869,-0.258129453,
128235,-1.492712923,0.301536972,-0.071936587
128241,0.892421048,1.922235453,
128259,-1.692925067,-1.073674066,
128271,1.138063277,0.540519474,
128277,0.56608289,1.350022319,
128289,0.618150864,0.080162527,
128292,0.273901297,-0.399323838,
128295,1.016017274,0.978170448,
128301,0.82379112,2.127562621,
128307,0.392425079,-0.278026079,
128313,-0.14711107,-1.351422287,-0.963740401
128319,0.626197672,-1.513614309,
128322,1.056377531,-0.554204468,
128361,0.248187488,-1.091229585,
128367,0.440171674,0.152221922,
128376,1.189179941,0.628593356,
128388,0.301679679,-0.715236029,
128391,-1.520821348,0.378013587,0.418515092
128397,0.099753739,-0.444443851,
128400,0.000415261,-2.355904065,
128403,-0.265148971,-0.718301076,
128424,1.151566977,0.191251502,
128439,-1.630677852,0.308816625,-0.483627867
128475,0.97785118,-1.252629925,
128481,0.70352724,-0.282324475,
128484,0.05563328,0.977927522,
128487,0.375065404,-0.496875025,
128490,0.502695291,1.693033968,
128493,0.713553957,0.257467186,
128496,1.105775475,0.868416457,
128499,0.618375468,-1.115807638,
128502,-0.972846649,-0.327669261,
128505,0.43247112,-0.667433408,
128508,0.892421048,1.922235453,
128511,1.150877325,0.376783175,
128514,-0.083332279,-0.712792418,
128517,0.577234307,-0.27422307,
128526,0.368431273,-0.725145478,
128529,-0.436392182,-1.829258995,
128550,0.736878238,0.093292513,
128553,0.975730776,0.336220753,
128556,-0.91189416,1.642649637,
128565,-0.856190933,1.337355492,
128571,0.846907229,0.85176342,
128580,0.301679679,-0.715236029,
128589,0.545097723,-0.730267055,
128592,1.342473122,0.93261939,
128598,0.79762881,0.249567882,
128601,-2.352261446,1.035574623,-0.356346694
128604,0.996725642,1.014860275,
128607,-1.350214566,-0.979650844,-0.803832118
128610,0.831347824,0.097739752,
128613,0.694511397,-1.48688389,
128616,0.776813169,0.178589641,
128619,-1.25841062,0.604289051,
128625,-0.176919935,-0.248438974,
128637,1.22663576,-0.527094598,
128646,0.377765678,-0.211278841,
128649,-0.511101644,2.018705628,
128655,-1.384803162,0.449265584,0.023699645
128661,-1.113259288,-1.355211868,-0.152946078
128664,0.579029063,-0.847476009,
128667,0.735867556,-0.272941916,
128673,1.137001063,-0.19593641,
128679,0.720398601,1.212063826,
128688,0.835946069,0.681112215,
128691,-1.759761806,-0.331454745,0.895509491
128694,0.464901725,0.374813191,
128706,0.616562453,0.359057425,
128709,0.410909692,-0.768495145,
128715,-1.397148394,-0.840627726,2.063883986
128721,0.95605732,1.87260842,
128727,1.300747422,-0.431394999,
128730,0.593119863,0.303838993,
128733,1.186027672,0.76049649,
128736,0.352720788,-0.811702008,-1.124490629
128739,0.302479836,0.894425733,
128742,1.158330412,0.571649974,
128751,0.669655166,-0.073488094,
128754,-0.54068543,-0.266056466,-0.200712451
128775,0.882311881,-0.044657744,
128778,0.836173743,-0.440149008,
128793,0.796304049,0.052869796,
128802,1.000954721,-0.48119554,
128805,0.897116182,0.342057158,
128814,0.810809016,1.421287286,
128838,1.057886419,-0.275904516,
128844,0.606791175,0.511656441,
128853,-0.065243615,-1.392645222,-0.9074362
128862,-0.934936722,0.334332654,
128865,1.105775475,0.868416457,
128874,1.007735468,1.121306064,
128883,0.797593496,0.453616504,
128889,-0.310780224,-1.173796835,-0.318880724
128892,1.14790683,-0.403986652,
128898,0.748266959,-0.102611932,
128907,0.669655166,-0.073488094,
128913,0.705464535,-0.446869446,
128916,-0.790007407,-0.593378587,-0.746607443
128919,0.248508312,0.109986318,-1.25273324
128940,1.13389353,0.209439568,
128949,0.757859322,2.19207637,-1.276659805
128964,0.70432111,1.324721202,
128970,0.326217211,-1.245834131,
128973,0.819874834,-1.274479921,
128979,0.164502985,-0.230118224,
128991,0.636129474,0.202314643,
128997,-0.619845234,-0.755123064,
129000,0.034283443,-0.081555943,
129003,0.691837935,-0.961487611,
129012,-1.943754211,0.809050583,-0.245761586
129021,0.955112215,1.672052216,
129039,1.074725777,0.286432766,
129042,0.692964385,-1.292165626,
129045,-1.324575652,0.649932662,-0.158819191
129048,0.639673308,-0.607698484,
129051,0.975601688,1.301306385,
129057,0.094340038,-0.814714059,
129069,0.237010056,-0.878838862,
129084,-0.205191406,-1.469459787,-0.24598037
129093,-2.094882701,1.057615701,
129099,0.764730717,0.138418233,
129108,0.497918365,0.201891531,
129111,0.510521559,0.1511294,
129123,0.860336175,1.4568583,
129129,0.984533939,0.66478648,
129138,0.44060529,-0.567191469,
129142,0.885203531,-1.51609373,
129143,0.845366737,0.587003943,
129150,0.993330239,0.234407467,
129153,0.644565931,-0.292249748,
129154,-1.397148394,-0.840627726,2.063883986
129155,0.672299576,0.355776223,
129167,0.769965414,0.443846447,
129174,0.085451786,-1.443896519,
129189,-0.543880045,-0.88050629,0.013230906
129190,-0.258858981,0.802028297,
129191,0.966307129,-0.374851744,
129194,-0.197778966,-0.428536905,
129196,-2.539465214,1.423502869,-0.201050109
129199,-0.942400505,1.75060175,
129207,0.721855877,-0.487364261,
129212,-1.173835786,-2.108642165,-0.763827389
129215,0.389992648,-1.177157824,
129219,1.134077871,0.891455103,
129223,-1.976106216,1.253191707,0.838990312
129226,-0.80240764,-0.229682137,-0.124760836
129230,-1.427765996,-2.19862169,0.479264994
129236,0.065299917,-0.910274347,
129237,-1.59137309,1.016465797,0.002706993
129238,-0.640537144,-0.571473727,-1.540250422
129242,0.002183788,0.521971208,-0.557564209
129243,0.311250179,-1.354314308,
129246,-2.165509361,0.399714999,0.343537618
129247,0.644777383,-0.634097175,
129248,-0.260243662,-1.356170823,
129252,-0.046769713,1.509654925,-0.564861604
129264,-1.491854022,-0.88233298,-0.386353227
129265,-1.491854022,-0.88233298,-0.386353227
129269,-2.52095163,0.396219716,
129272,0.109979703,0.78742663,1.933302951
129278,1.020647454,-0.657035046,
129288,0.018154445,0.348370763,-0.96886606
129289,0.596409853,1.1625093,
129290,-1.340101534,-0.222022947,-0.343999678
129295,0.572557129,0.56991165,-1.275940425
129302,-2.082111094,-1.654360575,-0.380612309
129308,-1.416070967,-1.156280333,-0.83719122
129309,0.546499118,-0.267831347,
129315,-0.141536347,0.630372323,
129322,-1.325925859,-0.025647508,0.000206652
129324,-1.716254856,1.571059369,-0.518983465
129330,1.495544774,1.174479972,
129335,0.461826081,0.23197879,
129336,0.580997633,-1.313203486,
129339,-1.34532324,-0.362407194,
129348,-1.6044734,-0.884935777,-0.259520373
129354,-1.113259288,-1.355211868,-0.152946078
129360,0.424170197,-0.630373802,
129363,-0.165397008,-0.855770903,
129375,-0.500460177,-0.323684176,-0.211572073
129384,-1.828061916,1.797802241,-0.087615463
129405,0.618486029,0.810167927,
129411,-0.495462262,0.380503357,-0.511560468
129417,-0.170602967,-0.548394587,
129420,0.961300613,-0.327232943,
129423,0.765371268,0.821843886,
129426,0.04953549,-0.790509577,-0.851393897
129429,-0.46579697,-0.388947214,-0.797775265
129432,1.006079161,0.368854579,
129435,0.328160015,-0.08982426,
129444,-0.140692854,-0.262968921,-0.826752187
129453,-1.313820593,2.063738186,
129468,-0.53355398,-0.803950911,
129477,0.82379112,2.127562621,
129486,0.338347309,-0.491195413,-0.997012046
129495,0.616848878,0.534031226,
129504,-1.129759118,-1.634765743,0.063725366
129513,0.767616132,-0.798685285,
129525,0.16222055,-1.116113457,
129528,1.247881883,1.130253915,
129531,-0.383628256,-0.196105914,-0.383989326
129537,-1.023568923,-1.423475242,0.470054926
129540,-0.404565461,-0.559659581,
129546,-0.483588378,0.373492119,-0.501279775
129552,0.44060529,-0.567191469,
129561,-0.334985141,0.047732986,
129564,0.952398045,0.72645758,
129567,-2.539465214,1.423502869,-0.201050109
129570,0.012619111,-0.700767842,
129573,0.782015514,-0.106067636,
129579,0.32854035,-0.400577648,
129591,-1.730412446,0.130037718,
129594,0.668402617,0.718727272,
129600,0.862201315,0.63932288,
129603,0.631538985,1.05806593,
129606,1.004756186,0.192696444,
129612,1.063288963,0.121551831,
129615,0.102902154,-1.204894487,
129621,1.046711603,0.160837072,
129624,0.902008934,1.303205299,
129642,-1.012072085,0.708764768,
129651,0.549351876,-0.917383247,
129654,1.060273674,1.55568603,
129669,0.14853766,-0.685072425,-0.871884102
129675,0.892665956,-2.165059271,
129681,0.694383903,0.052264825,
129684,0.408588637,-2.487748832,
129690,1.192865833,0.269044166,
129693,0.225103379,0.087323045,-0.667311347
129702,0.398425191,0.465633582,-0.586409367
129714,0.882311881,-0.044657744,
129717,1.007735468,1.121306064,
129720,-0.768429675,-0.244023632,-0.82480106
129729,0.196925285,-0.656837993,
129741,0.398425191,0.465633582,-0.586409367
129747,0.269964695,-1.373027822,-0.796089807
129759,0.794457148,0.213379171,
129774,1.105775475,0.868416457,
129780,-1.469480177,0.029834449,-0.249083599
129786,0.478807574,-0.420900196,-0.853338938
129798,1.138104314,-0.034048483,
129801,-0.038427312,-0.310090467,
129813,-0.613134221,-0.159448383,
129816,0.093286626,-1.403058342,1.193930017
129819,0.224140111,-0.766145552,
129822,0.287875044,-0.154279725,-0.85217973
129825,1.06436326,-0.025083981,
129831,0.461826081,0.23197879,
129834,0.82379112,2.127562621,
129839,-1.278430839,1.068310794,-0.055334428
129841,1.172360847,1.324826001,
129844,0.813238212,-0.002391941,
129845,1.348350365,0.152389538,
129855,0.836487505,-0.295254492,
129858,1.481235419,0.542448164,
129865,1.197189114,0.428152286,
129868,0.754762843,-0.657253202,
129872,0.57012521,-0.419655648,
129876,0.43326006,-0.610349536,
129882,-1.948015429,0.753601969,-0.103224468
129884,0.109979703,0.78742663,1.933302951
129885,0.109979703,0.78742663,1.933302951
129886,0.109979703,0.78742663,1.933302951
129887,-1.385610531,1.170609066,0.021608697
129890,0.111394678,-0.039219379,
129893,-0.404565461,-0.559659581,
129908,-1.81513298,0.450942501,0.096243711
129914,0.39964618,-0.274105731,
129920,1.353961642,0.163722633,
129926,-0.763367891,-1.194801261,0.85825891
129935,-2.133162639,0.960804943,0.09987127
129941,1.052610834,1.500900342,
129950,0.301611736,0.824068328,
129956,-0.927378619,0.706565137,1.11052179
129959,-1.732757614,1.026035455,0.449610594
129965,-1.462198966,-0.058451287,-0.566169869
129968,0.869352642,0.708767341,
129974,0.989288016,-0.486109914,
129980,-1.530259933,0.175539807,-0.170561534
129986,0.802111142,1.297960321,
129998,0.008002642,-0.926176849,
130001,0.614797443,-0.351945783,
130010,1.089820402,0.279233511,
130016,0.485101833,-1.145081388,-1.350320799
130019,-1.35920655,-0.192000252,
130022,0.708643046,-0.273563221,
130028,-1.071670994,0.205316172,
130034,-0.119325605,0.285276913,
130037,-0.795163336,0.098024898,
130040,1.126072766,0.660640118,
130043,0.794631369,-0.597395101,
130058,0.750344283,-0.217153502,
130061,0.269629224,-0.294091164,
130064,0.78856494,-0.655127109,
130067,-0.971644738,0.656674347,
130070,-0.860566102,-2.320246605,0.724580743
130073,-0.322563422,-0.437407681,
130076,0.279154522,-0.092474241,
130079,0.587717194,0.317161914,
130088,0.485861302,0.24490419,
130094,0.946092292,0.92824028,
130103,0.659263716,-0.150857734,
130106,-0.304493539,-1.414580481,-0.367148537
130109,0.493846369,-1.107747396,
130112,0.878743842,-0.824105474,
130121,-0.456257886,0.814761928,-0.474878265
130124,0.40147504,-0.029461755,
130127,-0.127744574,-1.210093833,
130136,0.613735115,0.303468144,
130142,-1.197179066,-0.501110912,0.112319786
130151,0.522022073,-1.350081767,
130154,0.896824461,1.214867683,
130163,0.872543677,-0.702019045,
130169,-0.572362694,0.387806806,-0.587934009
130178,-1.262785824,1.801337644,
130181,0.479639834,-1.252252095,
130184,1.255431298,0.420617116,
130199,-0.231057857,0.51939276,
130211,0.441243341,-0.419798347,
130214,0.690508537,-0.973007384,
130217,0.725471981,-1.138946085,
130223,0.336007404,-0.710236594,
130226,1.013929595,0.450867793,
130232,1.128797969,-1.07781906,
130235,0.64965799,-0.790442273,-1.122161818
130244,0.577458542,-0.82055508,
130250,0.241285613,-0.075046119,
130265,0.94352431,0.901660966,
130271,-0.719689307,-1.94777509,
130277,0.930235214,0.495532806,
130283,0.806072988,0.053765071,
130295,0.979784265,0.674021021,
130313,1.029118193,0.200123764,
130319,0.975730776,0.336220753,
130322,0.637466698,-0.360529896,
130328,0.52158535,-0.473018779,
130332,0.532381999,0.308505531,
130346,1.205700154,0.836974429,
130353,0.612602039,-0.442898346,
130354,-1.548906159,0.837532791,-0.627703756
130363,-1.380204905,-0.665275417,0.76847722
130366,-1.385610531,1.170609066,0.021608697
130375,-0.420542073,-2.097436262,-0.303858913
130384,-1.753109498,-2.369233767,-0.327575999
130390,-1.392248489,1.995666084,
130396,1.173130023,0.686441987,
130399,0.995012128,1.148936054,
130402,-0.500460177,-0.323684176,-0.211572073
130405,-1.284045741,-0.577519763,-0.555745535
130408,0.717660482,0.298719925,
130411,-0.993402169,-1.188784055,
130417,-1.197179066,-0.501110912,0.112319786
130420,-0.001392892,0.041238758,
130423,0.895628785,-0.497722494,
130426,-1.34532324,-0.362407194,-0.705895132
130432,-1.553824602,-0.637685623,0.030215524
130435,-0.094765391,-2.160675242,1.709517857
130438,-1.177619692,-0.260466409,-0.828310949
130444,-1.113259288,-1.355211868,-0.152946078
130450,-2.133162639,0.960804943,0.09987127
130456,0.332878513,-0.690730559,
130462,1.051706562,-0.506885838,
130468,-1.665418816,-0.879319536,0.175669978
130471,-0.823876485,-0.249422634,
130477,0.883943533,-0.357998327,
130480,1.021539796,1.10962587,
130483,0.995012128,1.148936054,
130495,-0.856190933,1.337355492,
130501,-1.716277805,-1.393603,1.629186031
130504,0.061790626,-2.255481634,-0.572039681
130507,-0.419331091,-0.397535862,-0.919116106
130516,0.029290634,-1.144460029,1.280837564
130519,-1.127497516,2.02429229,
130522,-1.715505279,1.416807743,2.842529892
130537,0.724993704,-0.665967836,
130543,-0.602481328,1.277714943,-0.969849716
130549,1.191380271,-0.162492369,
130555,0.900820253,-0.152501973,
130561,-0.297462759,-2.599735213,
130564,-0.149329269,-0.355598346,
130570,0.119927791,-1.38393386,-1.026675959
130573,0.611444684,0.195409139,
130576,-0.864652064,-0.40362673,-0.00023766
130582,1.083809462,2.504506865,
130588,0.678489745,0.45553028,
130591,1.111227315,0.81572682,
130597,0.661084449,-1.098198378,
130606,-1.335114453,-1.450655873,0.071219129
130612,1.08703485,0.614856253,
130615,-1.828854607,2.322261974,
130618,0.402924483,1.767642856,-0.794265219
130627,0.615061097,-1.15897549,
130636,0.905987741,0.252725967,
130639,0.157007552,3.264705201,
130642,0.694511397,-1.48688389,
130648,1.327503274,1.619618651,
130651,-0.059429337,0.837013825,
130654,0.836380849,-0.910771123,
130660,1.282901688,1.715776356,
130669,0.95696485,0.072385673,
130672,1.210945211,1.081482323,
130675,0.403964523,-0.022142606,
130684,0.571794009,0.286169542,
130687,1.473998808,-1.108446128,
130693,-0.487882646,0.135244511,-0.620442414
130696,0.697969708,-0.912846618,
130702,-0.121520514,-1.57717438,
130705,0.249204235,-0.63680861,
130711,0.743953607,0.251895168,
130717,1.083809462,2.504506865,
130726,-1.943754211,0.809050583,1.720195021
130729,0.853883805,1.260406376,
130735,0.756264915,-0.265051308,
130738,1.137001063,-0.19593641,
130747,1.0796721,1.723837006,
130759,-2.258498515,0.543238862,
130774,0.744901659,0.853343544,
130780,0.147367916,-0.077348074,
130783,0.792446329,0.253277836,
130795,-0.267057852,0.08091194,
130798,0.495422524,-0.149383648,
130807,-0.869733181,0.919640195,0.359217563
130810,1.013951034,0.58294746,
130813,0.613639118,-0.49855721,
130826,-1.513822341,0.46522665,1.511952446
130829,-2.270163866,2.853104253,-0.268395963
